sample,gain_igrmonty,gain_coports,log10_gain_igrmonty,log10_gain_coports
75,1244.9739022773233,114.60400466262256,3.0951602476440097,2.0591997936566035
76,3297.8061679297653,819.2117944951613,3.518225125937863,2.9133961963750314
77,3082.682419039197,1103.8529854973815,3.488928785588297,3.0429112365827033
78,2502.62279904294,1417.947173211851,3.3983953966961256,3.1516600511503245
79,352.44217812742306,2934.8252000112966,2.5470878765614526,3.4675822395082507
80,18380.363153175975,8417.224597675291,4.2643540877825385,3.925168915655126
81,65.37467307171175,4029.6771487281953,1.81540953004349,3.6052702525573697
82,5809.023755642522,1357.8254080041559,3.76410315250022,3.1328439310527334
83,1458.535839910365,2647.298467940553,3.163917105301471,3.422802908310114
84,897.7493817529958,1854.4473634806,2.9531551147155657,3.2682145108518257
85,5122.511866571203,15920.39774516163,3.7094829731406653,4.201953913676216
86,6166.757042422994,358.829216040342,3.7900568384516746,2.554887796268775
87,533.5083528435288,20.107101641425643,2.7271412233208543,1.3033494732893167
88,2087.1397269692684,1824.82601880615,3.3195515245903375,3.26122146458741
89,3554.1043986069603,6177.706031349256,3.5507301806648393,3.7908272383777963
90,390.9156361428395,2230.8893041988376,2.592083042022787,3.348478021306556
91,10678.48578325998,5221.3055506398705,4.028509673797632,3.7177791088540775
92,11101.293089731584,542.1459985638595,4.045373568789087,2.7341162567086728
93,619.6025351848407,1614.8652344720463,2.792113186063499,3.2081362849536594
94,9117.149295843003,38.96819623705502,3.9598590665501714,1.5907103036006554
95,7344.58537788809,938.8654174441717,3.8659672836963432,2.972603342372254
96,242.57706018443827,830.4309965663955,2.384849728491113,2.9193035512299446
97,97.5356526902825,12192.669730396314,1.9891633945332123,4.086098809985274
98,1135.2883379701748,4077.9923477350303,3.0551061766710106,3.6104464064986272
99,1172.1886462580387,637.7977582250446,3.0689975105182477,2.8046829884218294
100,301.67873629675364,2141.088507146794,2.4795447001835087,3.330634620293496
101,2745.436277825461,11844.933820822507,3.438611368092769,4.073532638606112
102,246.43248104801305,772.1213006591776,2.391697949475481,2.8876855335853104
103,1186.120862476418,7762.485222807192,3.074128944704633,3.890000786433023
104,276.73277276206505,869.7088841025055,2.442060594583299,2.9393739064285618
105,7656.427272888003,1084.024469496593,3.884026161586931,3.035039085567132
106,6248.185990533314,242.40088234879323,3.7957539487597813,2.3845341963462063
107,6360.154328660794,388.9986884946214,3.803467653898824,2.5899481371084607
108,29033.244616693148,143.65426512117523,4.462895573220051,2.15731852480129
109,613.886827860148,228.17588557559034,2.788088314844664,2.358269744749878
110,1503.7290550005553,2233.6601082700063,3.177169591230008,3.3490170880574723
111,5521.971537672944,23109.538580320648,3.7420941637912124,4.363791274167074
112,906.5479047274271,26.531080365939953,2.957390758469118,1.4237549351467844
113,1373.823253322295,2503.6440170609367,3.1379308629678366,3.398572578365613
114,1493.4446927835693,51359.60232087018,3.1741891438710725,4.7106216523170215
115,132.3226432832048,11536.621396685636,2.1216341677816577,4.062078640395772
116,17126.58462141883,1462.2081648352193,4.2336707647192044,3.1650092046353775
117,327.8223565487025,1862.9321391358435,2.515638567888093,3.2701970351777168
118,2542.7336527389534,62.721986210661775,3.405300870909559,1.797419802652661
119,490.00739060215875,9221.699027072842,2.6902026303826565,3.9648109438414805
120,920.1392844980629,751.8561247532509,2.963853572900306,2.8761347419163
121,5702.286607217163,1041.8396990518315,3.7560490419465635,3.0178009020990393
122,8374.319515172992,11432.01823138646,3.9229495270148815,4.058122908381254
123,22.732020529890367,2079.0416879113573,1.3566380395957296,3.3178631976760333
124,771.4523471776548,1332.3304823996748,2.8873091047388204,3.124611964233902
125,2384.1861577884224,3663.267952999839,3.3773401622023873,3.5638686866834157
126,2042.1365152393817,422.7996325838007,3.310084770970011,2.626134601230239
127,1326.4310378871212,390.8432575745974,3.122684675619797,2.592002624356578
128,7015.340362201755,4783.085807564543,3.846048746474884,3.6797081720945264
129,1213.8211340743305,1379.0269172760052,3.084154694805427,3.139572743268197
130,1520.7018810808083,1490.555284480052,3.18204408315784,3.1733480885869367
131,20062.299597172874,6315.96707681189,4.302380711591855,3.8004398574989877
132,255.82723659856495,6594.771538757315,2.407946779684347,3.8191997549732672
133,69.4514266602309,8465.156460476876,1.8416811713738794,3.9276349895322293
134,8219.970913358442,12550.437230062224,3.9148702807772433,4.09865885596014
135,1037.1036614668658,1769.9219056714323,3.015822167529882,3.247954104393337
136,1618.8762692026014,1721.493391215688,3.2092136568719614,3.2359053597946463
137,560.6684655950064,3218.9604488075047,2.748706130196567,3.507715640565645
138,1158.5565239338114,17676.027141630533,3.0639172271063244,4.247384659752177
139,479.621904599444,321.3988227512621,2.680899009350561,2.507044281657049
140,5276.030822266837,2027.9884531283662,3.7223073240049773,3.3070654779014808
141,5241.166861376931,12620.134144499794,3.719427986419189,4.101063971223996
142,488.05594632846555,2041.9426020346878,2.688469608455738,3.310043530126036
143,64.1182570265923,8128.044051377116,1.8069817080984902,3.9099860486822355
144,481.0633444891388,14.791406241880319,2.682202266292332,1.1700094650081656
145,21034.36475114172,5677.546961299567,4.322929400629712,3.7541607351328854
146,2546.513729692808,930.7618306656299,3.4059460220451836,2.9688385651269558
147,258.1555688606812,1977.0429684399512,2.4118814979649894,3.296016108238093
148,10634.898954167124,1866.8579099711335,4.026733367877101,3.271111264245918
149,2087.8646872281174,20483.84811681477,3.319702348978504,4.311411546977151
150,296.49823369491327,46.82658977822329,2.4720221105203914,1.6704925307389886
151,2016.780446388666,3289.787720353936,3.30465862200463,3.517167875198221
152,2948.659472901718,1560.33743354456,3.4696246207786867,3.1932185276362164
153,465.0328614789767,60.517804289970854,2.667483643330225,1.7818831625426839
154,434.69794766596755,2604.2155609910683,2.638187589766523,3.4156769296174714
155,3010.24974386259,20383.958867191184,3.478602528112788,4.309288534292917
156,304.82869396267483,83.16917876772385,2.4840558453549635,1.9199624131774264
157,3773.9194966767895,377.7909665777196,3.576792631779644,2.5772515692227858
158,1873.0086444701221,141.27641786233835,3.272539781773,2.1500696746087584
159,2114.26310766975,375.3815977941608,3.325159031741012,2.5744729785348173
160,9855.021037354174,453.7645422014441,3.993657555697865,2.6568305564940644
161,13166.49348746962,2110.029031169926,4.119470128658878,3.3242884306484823
162,321.6916899774099,4650.6151977459995,2.507439842239958,3.667510406505887
163,3702.328947176551,4004.022743932511,3.568475002638648,3.602496535724447
164,548.0786285439445,373.5520665929023,2.7388428677784735,2.572351143388477
165,2289.449781903051,17802.936354076337,3.359731121905391,4.250491639230213
166,358.791695096998,266.0333639187962,2.5548423819325645,2.4249361060190022
167,1666.3020843888553,2510.6215030380245,3.2217537375811944,3.3997812441616926
168,4073.239010052384,41.315930018779376,3.6099398944222103,1.6161175331417916
169,887.1851183914405,641.4569622661116,2.948014248363507,2.807167523255993
170,772.8064086597692,1035.6118580985412,2.888070714900752,3.015197014606865
171,2370.1670578670632,5498.401178376066,3.374778957720184,3.740236423975747
172,6338.031905332479,2676.1849000678135,3.80195442107627,3.427516115936239
173,10240.61053486138,3400.384643968104,4.010325849610233,3.5315280462494307
174,2135.8830269365426,1161.9255479206795,3.3295774645798173,3.065178300891557
175,2286.7182194730326,168.5943789246318,3.3592126520280314,2.2268430907945946
176,30632.77362164294,3275.530944807611,4.486186321456896,3.5152817066822335
177,16866.641415193997,43.75273993338339,4.227028611927442,1.6410052550883798
178,1643.594946612288,8170.835587741744,3.2157947973125327,3.9122664717820217
179,6430.345155673913,243.91904478126344,3.8082342847720456,2.38724571060692
180,3114.6751597814496,337.94897390905663,3.4934127592870574,2.5288511321634117
181,3694.475723408054,632.2099078735203,3.5675528171325537,2.8008612977374736
182,4565.618765617906,1579.9320087887015,3.6594996445828585,3.1986383978131325
183,2378.888519146691,23724.610352654065,3.376374090354269,4.375199088408841
184,17773.480799276917,2477.6879823130907,4.249772489363113,3.3940466143517383
185,10944.416613293928,2069.6723482079215,4.039192616668702,3.315901597327301
186,7.74887243671664,18358.295925742044,0.8892385115206662,4.263832366168398
187,1538.0474552783535,3004.821206114636,3.1869697354963464,3.4778186355707317
188,18109.143963876868,2402.2229347345615,4.2578979212941,3.3806133089920825
189,14775.75412407554,15338.37003139309,4.1695496556153415,4.185779210722288
190,3107.0384842510557,1449.4473711041196,3.4923466325257713,3.161202450905905
191,326.0353243333679,764.2096185624961,2.5132646563009406,2.8832124995422976
192,4515.377582732243,34938.8435313865,3.654694072532286,4.5433085258258075
193,17260.277502926732,8177.368855541839,4.237047773825365,3.912613587860154
194,3990.3476580780375,6511.140735261722,3.6010107351372196,3.8136570825204528
195,83.78799831412127,1803.1737903342635,1.9231818152981524,3.256037586148833
196,3417.278903815856,5521.147280368765,3.533680425519618,3.7420293323961262
197,1717.556863941402,3233.4321404102875,3.234911124355844,3.509663750901009
198,2446.2615685133146,2680.34157101096,3.388502892474792,3.4281901421454988
199,1912.95481042166,900.9467955736458,3.2817047108446937,2.9546991449512867
